Time (EET),Open,High,Low,Close,Volume
2025.11.04 13:39:00,3993.748,3993.985,3993.248,3993.475,17160.0
2025.11.04 13:40:00,3993.525,3994.145,3993.165,3993.905,19800.0
2025.11.04 13:41:00,3993.925,3994.065,3993.585,3993.725,13080.0
2025.11.04 13:42:00,3993.705,3993.775,3992.655,3993.735,29760.0
2025.11.04 13:43:00,3993.705,3993.725,3992.625,3992.635,12960.0
2025.11.04 13:44:00,3992.655,3992.925,3992.098,3992.198,22080.0
2025.11.04 13:45:00,3992.198,3992.865,3991.598,3992.755,22740.0
2025.11.04 13:46:00,3993.055,3993.635,3992.955,3993.525,21300.0
2025.11.04 13:47:00,3993.465,3994.795,3993.355,3993.995,17340.0
2025.11.04 13:48:00,3994.065,3996.725,3993.805,3996.725,13740.0
2025.11.04 13:49:00,3996.705,3997.185,3995.548,3996.948,25950.0
2025.11.04 13:50:00,3996.948,3999.948,3996.948,3998.998,45680.0
2025.11.04 13:51:00,3998.998,3998.998,3997.315,3997.615,38370.0
2025.11.04 13:52:00,3997.575,3997.925,3996.045,3996.845,27930.0
2025.11.04 13:53:00,3996.815,3997.415,3996.385,3996.725,25440.0
2025.11.04 13:54:00,3996.735,3996.795,3994.965,3995.745,20340.0
2025.11.04 13:55:00,3995.725,3996.065,3994.655,3995.085,22140.0
2025.11.04 13:56:00,3995.115,3995.115,3994.525,3994.725,11760.0
2025.11.04 13:57:00,3994.745,3994.775,3993.375,3994.145,24240.0
2025.11.04 13:58:00,3994.165,3995.885,3994.105,3995.505,29100.0
2025.11.04 13:59:00,3995.545,3995.565,3994.155,3994.685,31420.0
2025.11.04 14:00:00,3994.735,3994.855,3993.475,3993.955,37810.0
2025.11.04 14:01:00,3993.905,3994.635,3993.245,3993.575,20460.0
2025.11.04 14:02:00,3993.545,3996.305,3993.315,3995.385,22170.0
2025.11.04 14:03:00,3995.375,3996.075,3994.885,3995.605,30300.0
2025.11.04 14:04:00,3995.648,3995.705,3994.405,3994.975,27240.0
2025.11.04 14:05:00,3994.945,3995.215,3994.458,3994.648,20790.0
2025.11.04 14:06:00,3994.648,3995.375,3994.385,3995.025,15180.0
2025.11.04 14:07:00,3994.995,3996.325,3994.475,3995.975,14130.0
2025.11.04 14:08:00,3995.835,3996.005,3994.955,3995.365,16980.0
2025.11.04 14:09:00,3995.345,3995.345,3994.815,3994.845,10320.0
2025.11.04 14:10:00,3994.815,3994.965,3993.725,3994.175,11850.0
2025.11.04 14:11:00,3994.145,3995.075,3993.655,3994.985,15420.0
2025.11.04 14:12:00,3995.025,3995.205,3994.645,3994.925,16560.0
2025.11.04 14:13:00,3994.955,3995.245,3994.455,3994.865,20160.0
2025.11.04 14:14:00,3994.885,3996.535,3994.815,3996.445,15390.0
2025.11.04 14:15:00,3996.425,3997.105,3996.235,3996.235,13140.0
2025.11.04 14:16:00,3996.275,3996.665,3996.105,3996.335,9960.0
2025.11.04 14:17:00,3996.355,3997.115,3995.815,3996.065,13140.0
2025.11.04 14:18:00,3996.085,3996.915,3996.045,3996.905,12480.0
2025.11.04 14:19:00,3996.935,3997.255,3996.715,3997.115,10920.0
2025.11.04 14:20:00,3997.135,3997.295,3996.525,3996.595,9960.0
2025.11.04 14:21:00,3996.565,3997.005,3995.385,3995.525,15420.0
2025.11.04 14:22:00,3995.545,3995.618,3993.868,3994.305,24970.0
2025.11.04 14:23:00,3994.235,3994.835,3993.535,3994.038,13710.0
2025.11.04 14:24:00,3994.038,3994.145,3992.565,3992.635,22920.0
2025.11.04 14:25:00,3992.595,3992.795,3991.805,3992.725,23160.0
2025.11.04 14:26:00,3992.715,3993.285,3990.935,3991.425,22980.0
2025.11.04 14:27:00,3991.345,3991.595,3990.815,3991.325,22980.0
2025.11.04 14:28:00,3991.325,3991.905,3991.105,3991.475,10920.0
2025.11.04 14:29:00,3991.475,3991.575,3989.615,3990.045,27180.0
2025.11.04 14:30:00,3990.115,3990.275,3988.355,3988.885,30660.0
2025.11.04 14:31:00,3988.965,3989.115,3986.975,3987.385,22590.0
2025.11.04 14:32:00,3987.355,3987.805,3985.805,3985.925,25200.0
2025.11.04 14:33:00,3985.865,3987.085,3985.455,3986.505,37740.0
2025.11.04 14:34:00,3986.465,3986.555,3984.595,3985.485,38490.0
2025.11.04 14:35:00,3985.485,3986.595,3983.895,3986.205,39760.0
2025.11.04 14:36:00,3986.115,3987.985,3984.965,3987.125,34900.0
2025.11.04 14:37:00,3987.065,3987.325,3986.055,3986.875,26070.0
2025.11.04 14:38:00,3986.895,3988.725,3986.565,3988.685,21060.0
2025.11.04 14:39:00,3988.655,3989.185,3986.765,3988.155,25920.0
2025.11.04 14:40:00,3988.175,3988.675,3987.245,3987.865,19890.0
2025.11.04 14:41:00,3987.825,3988.305,3987.225,3987.645,24330.0
2025.11.04 14:42:00,3987.685,3989.735,3987.585,3989.325,22710.0
2025.11.04 14:43:00,3989.395,3990.555,3989.395,3990.115,20610.0
2025.11.04 14:44:00,3990.125,3990.515,3988.745,3990.435,26520.0
2025.11.04 14:45:00,3990.375,3992.325,3990.265,3991.635,34950.0
2025.11.04 14:46:00,3991.695,3991.895,3989.185,3989.835,27300.0
2025.11.04 14:47:00,3989.835,3990.785,3989.275,3989.465,27270.0
2025.11.04 14:48:00,3989.535,3989.555,3988.015,3988.775,28200.0
2025.11.04 14:49:00,3988.815,3989.005,3987.405,3988.545,23580.0
2025.11.04 14:50:00,3988.575,3988.745,3986.855,3986.985,23670.0
2025.11.04 14:51:00,3986.965,3987.855,3986.525,3987.005,21270.0
2025.11.04 14:52:00,3986.975,3988.225,3986.165,3986.855,23850.0
2025.11.04 14:53:00,3986.875,3987.955,3986.195,3986.195,17580.0
2025.11.04 14:54:00,3986.155,3986.435,3984.475,3984.545,38790.0
2025.11.04 14:55:00,3984.515,3985.795,3983.465,3984.575,41880.0
2025.11.04 14:56:00,3984.595,3985.255,3983.825,3984.385,26270.0
2025.11.04 14:57:00,3984.405,3987.215,3984.405,3985.535,28560.0
2025.11.04 14:58:00,3985.485,3986.185,3985.225,3985.365,16890.0
2025.11.04 14:59:00,3985.345,3985.605,3984.225,3984.455,26260.0
2025.11.04 15:00:00,3984.475,3985.885,3983.495,3985.855,64470.0
2025.11.04 15:01:00,3985.555,3987.248,3985.395,3985.395,34650.0
2025.11.04 15:02:00,3985.415,3988.298,3985.415,3986.935,40140.0
2025.11.04 15:03:00,3986.905,3988.615,3985.918,3986.715,39800.0
2025.11.04 15:04:00,3986.755,3988.375,3986.325,3987.765,36280.0
2025.11.04 15:05:00,3987.785,3989.275,3986.965,3987.245,48440.0
2025.11.04 15:06:00,3987.255,3988.995,3987.255,3987.835,29940.0
2025.11.04 15:07:00,3987.805,3989.325,3987.805,3988.955,25260.0
2025.11.04 15:08:00,3988.925,3990.145,3988.555,3990.145,28440.0
2025.11.04 15:09:00,3990.175,3991.775,3990.075,3991.565,37770.0
2025.11.04 15:10:00,3991.675,3992.765,3990.995,3992.055,37080.0
2025.11.04 15:11:00,3992.048,3995.025,3992.048,3993.798,53590.0
2025.11.04 15:12:00,3993.798,3995.205,3992.885,3994.835,41850.0
2025.11.04 15:13:00,3994.865,3994.865,3992.885,3993.475,37020.0
2025.11.04 15:14:00,3993.445,3993.985,3992.185,3992.925,26040.0
2025.11.04 15:15:00,3992.965,3993.595,3992.305,3992.335,32470.0
2025.11.04 15:16:00,3992.305,3994.475,3991.575,3994.155,39720.0
2025.11.04 15:17:00,3994.125,3995.765,3994.055,3995.005,29520.0
2025.11.04 15:18:00,3994.945,3995.135,3992.185,3993.865,43380.0
2025.11.04 15:19:00,3993.895,3994.015,3992.405,3992.775,20220.0
2025.11.04 15:20:00,3992.805,3992.805,3989.765,3990.265,50230.0
2025.11.04 15:21:00,3990.305,3990.555,3987.745,3987.775,35460.0
2025.11.04 15:22:00,3987.795,3988.165,3985.565,3987.555,43140.0
2025.11.04 15:23:00,3987.345,3989.105,3986.635,3988.855,33490.0
2025.11.04 15:24:00,3988.845,3990.795,3988.825,3989.405,34180.0
2025.11.04 15:25:00,3989.375,3989.405,3986.335,3987.085,57180.0
2025.11.04 15:26:00,3987.108,3987.435,3984.235,3984.785,61340.0
2025.11.04 15:27:00,3984.735,3984.875,3982.945,3983.415,33360.0
2025.11.04 15:28:00,3983.395,3984.805,3982.705,3984.225,27930.0
2025.11.04 15:29:00,3984.255,3985.455,3983.545,3983.615,28160.0
2025.11.04 15:30:00,3983.615,3984.745,3982.665,3984.285,31520.0
2025.11.04 15:31:00,3984.255,3986.885,3982.955,3986.795,41560.0
2025.11.04 15:32:00,3986.725,3987.955,3985.985,3986.455,33090.0
2025.11.04 15:33:00,3986.475,3986.865,3983.445,3983.465,27030.0
2025.11.04 15:34:00,3983.495,3983.575,3979.175,3979.685,56800.0
2025.11.04 15:35:00,3979.585,3980.605,3977.825,3980.575,50090.0
2025.11.04 15:36:00,3980.605,3982.135,3979.915,3981.228,33560.0
2025.11.04 15:37:00,3981.115,3981.815,3979.375,3979.415,31100.0
2025.11.04 15:38:00,3979.435,3979.455,3975.265,3976.045,49460.0
2025.11.04 15:39:00,3976.055,3978.985,3975.705,3978.475,38160.0
2025.11.04 15:40:00,3978.505,3981.585,3976.835,3981.215,44690.0
2025.11.04 15:41:00,3981.195,3982.555,3980.155,3980.325,40550.0
2025.11.04 15:42:00,3980.405,3981.095,3978.585,3978.605,46640.0
2025.11.04 15:43:00,3978.575,3979.885,3977.945,3978.795,39250.0
2025.11.04 15:44:00,3978.785,3980.525,3978.625,3980.055,28520.0
2025.11.04 15:45:00,3980.035,3980.975,3978.865,3980.855,31240.0
2025.11.04 15:46:00,3980.825,3982.125,3979.775,3980.125,31910.0
2025.11.04 15:47:00,3980.115,3980.655,3978.705,3978.785,32350.0
2025.11.04 15:48:00,3978.765,3978.855,3976.375,3977.315,58510.0
2025.11.04 15:49:00,3977.325,3977.985,3976.165,3976.605,48530.0
2025.11.04 15:50:00,3976.615,3976.725,3974.695,3974.835,48850.0
2025.11.04 15:51:00,3974.865,3975.075,3972.548,3972.665,58840.0
2025.11.04 15:52:00,3972.748,3976.425,3971.648,3974.505,73800.0
2025.11.04 15:53:00,3974.535,3975.155,3973.825,3974.555,35580.0
2025.11.04 15:54:00,3974.515,3977.145,3973.895,3977.035,36770.0
2025.11.04 15:55:00,3976.995,3977.025,3975.035,3976.845,43990.0
2025.11.04 15:56:00,3976.695,3977.105,3975.535,3976.935,39040.0
2025.11.04 15:57:00,3976.965,3977.085,3975.595,3976.985,28720.0
2025.11.04 15:58:00,3976.895,3978.375,3975.865,3977.165,40220.0
2025.11.04 15:59:00,3977.125,3977.215,3974.925,3975.475,41510.0
2025.11.04 16:00:00,3975.485,3975.485,3970.165,3972.755,74190.0
2025.11.04 16:01:00,3972.735,3972.735,3969.315,3969.965,44990.0
2025.11.04 16:02:00,3970.065,3971.855,3969.465,3969.645,36810.0
2025.11.04 16:03:00,3969.625,3969.835,3967.905,3968.745,36150.0
2025.11.04 16:04:00,3968.715,3970.005,3967.555,3968.475,45390.0
2025.11.04 16:05:00,3968.485,3969.035,3963.965,3967.475,54760.0
2025.11.04 16:06:00,3967.465,3970.955,3966.565,3970.695,53640.0
2025.11.04 16:07:00,3970.735,3972.175,3969.285,3970.205,38440.0
2025.11.04 16:08:00,3970.365,3970.725,3967.235,3968.615,39370.0
2025.11.04 16:09:00,3968.935,3970.405,3968.915,3970.285,25400.0
2025.11.04 16:10:00,3970.285,3970.485,3967.955,3969.145,41000.0
2025.11.04 16:11:00,3969.175,3973.265,3969.175,3972.835,32980.0
2025.11.04 16:12:00,3972.805,3975.195,3972.175,3974.875,37340.0
2025.11.04 16:13:00,3974.785,3976.465,3973.545,3976.285,35390.0
2025.11.04 16:14:00,3976.245,3976.245,3974.775,3975.585,27280.0
2025.11.04 16:15:00,3975.595,3976.135,3974.935,3976.105,24360.0
2025.11.04 16:16:00,3976.095,3976.855,3975.655,3976.015,27600.0
2025.11.04 16:17:00,3975.955,3977.345,3975.775,3976.845,24810.0
2025.11.04 16:18:00,3976.845,3977.495,3974.285,3974.315,29010.0
2025.11.04 16:19:00,3974.345,3974.915,3972.355,3972.555,69330.0
2025.11.04 16:20:00,3972.575,3973.105,3970.305,3972.895,155810.0
2025.11.04 16:21:00,3972.925,3973.245,3969.995,3970.345,65950.0
2025.11.04 16:22:00,3970.315,3970.725,3968.355,3968.415,54540.0
2025.11.04 16:23:00,3968.415,3969.935,3968.175,3968.965,73080.0
2025.11.04 16:24:00,3968.875,3969.455,3967.675,3968.105,72580.0
2025.11.04 16:25:00,3968.105,3970.265,3966.795,3969.935,177900.0
2025.11.04 16:26:00,3969.965,3970.025,3968.338,3968.605,64540.0
2025.11.04 16:27:00,3968.635,3968.935,3966.875,3967.405,86540.0
2025.11.04 16:28:00,3967.425,3968.695,3966.715,3967.615,55060.0
2025.11.04 16:29:00,3967.455,3967.635,3951.035,3951.135,98900.0
2025.11.04 16:30:00,3951.105,3956.485,3951.065,3951.145,94680.0
2025.11.04 16:31:00,3951.025,3953.305,3948.165,3949.565,91280.0
2025.11.04 16:32:00,3949.615,3950.665,3943.655,3944.485,98700.0
2025.11.04 16:33:00,3944.355,3945.845,3940.165,3940.345,98730.0
2025.11.04 16:34:00,3940.205,3940.725,3933.435,3938.145,133780.0
2025.11.04 16:35:00,3938.145,3939.645,3934.395,3937.005,124090.0
2025.11.04 16:36:00,3937.005,3939.565,3933.415,3938.925,122420.0
2025.11.04 16:37:00,3939.015,3941.805,3936.095,3938.515,108310.0
2025.11.04 16:38:00,3938.545,3938.545,3933.445,3935.665,106000.0
2025.11.04 16:39:00,3935.665,3937.735,3932.715,3934.025,148000.0
2025.11.04 16:40:00,3934.025,3936.635,3928.475,3931.415,182650.0
2025.11.04 16:41:00,3931.465,3933.935,3928.965,3929.545,233030.0
2025.11.04 16:42:00,3929.375,3937.815,3928.625,3937.765,185930.0
2025.11.04 16:43:00,3937.785,3938.435,3933.148,3934.865,120800.0
2025.11.04 16:44:00,3934.825,3936.805,3930.625,3930.945,72580.0
2025.11.04 16:45:00,3930.985,3937.585,3930.738,3937.198,89710.0
2025.11.04 16:46:00,3937.198,3938.925,3935.915,3938.895,67890.0
2025.11.04 16:47:00,3938.875,3940.575,3933.135,3934.155,77380.0
2025.11.04 16:48:00,3934.105,3937.885,3933.925,3937.605,56940.0
2025.11.04 16:49:00,3937.575,3939.715,3936.615,3938.475,61810.0
2025.11.04 16:50:00,3938.555,3944.185,3937.935,3943.415,69780.0
2025.11.04 16:51:00,3943.395,3944.215,3940.955,3941.965,57990.0
2025.11.04 16:52:00,3941.965,3944.685,3941.965,3942.495,47940.0
2025.11.04 16:53:00,3942.545,3946.925,3942.455,3945.665,61320.0
2025.11.04 16:54:00,3945.665,3947.648,3944.875,3947.325,61670.0
2025.11.04 16:55:00,3947.275,3954.738,3947.275,3951.935,70650.0
2025.11.04 16:56:00,3952.015,3954.498,3951.845,3952.365,85260.0
2025.11.04 16:57:00,3952.378,3952.378,3949.325,3950.935,61500.0
2025.11.04 16:58:00,3951.085,3957.115,3950.335,3957.095,51600.0
2025.11.04 16:59:00,3957.125,3959.528,3956.065,3956.708,77040.0
2025.11.04 17:00:00,3956.728,3958.498,3955.725,3956.695,70290.0
2025.11.04 17:01:00,3956.735,3957.615,3952.975,3954.195,64949.99999999999
2025.11.04 17:02:00,3954.245,3954.455,3950.575,3951.295,62450.0
2025.11.04 17:03:00,3951.285,3951.975,3949.125,3951.505,52820.0
2025.11.04 17:04:00,3951.555,3953.058,3948.565,3948.635,62610.0
2025.11.04 17:05:00,3949.055,3952.945,3948.478,3952.945,61600.0
2025.11.04 17:06:00,3953.095,3953.765,3951.325,3952.445,63420.00000000001
2025.11.04 17:07:00,3952.505,3953.755,3951.075,3951.465,55650.0
2025.11.04 17:08:00,3951.365,3953.315,3950.485,3952.425,45780.0
2025.11.04 17:09:00,3952.445,3953.435,3950.645,3952.765,45480.0
2025.11.04 17:10:00,3952.785,3953.885,3950.575,3951.985,49630.0
2025.11.04 17:11:00,3952.025,3952.245,3947.328,3947.529,78310.0
2025.11.04 17:12:00,3947.699,3948.639,3944.195,3946.275,142980.0
2025.11.04 17:13:00,3946.295,3947.665,3946.085,3947.385,42240.0
2025.11.04 17:14:00,3947.345,3950.575,3946.575,3947.045,50130.0
2025.11.04 17:15:00,3947.075,3949.475,3946.245,3948.615,45180.0
2025.11.04 17:16:00,3948.605,3951.695,3947.755,3951.665,45390.0
2025.11.04 17:17:00,3951.695,3951.935,3949.205,3951.405,43470.0
2025.11.04 17:18:00,3951.565,3952.795,3946.625,3948.635,56430.0
2025.11.04 17:19:00,3948.685,3948.705,3946.575,3946.885,57690.0
2025.11.04 17:20:00,3946.885,3947.095,3941.005,3942.235,66420.0
2025.11.04 17:21:00,3942.265,3947.665,3941.765,3947.145,63869.99999999999
2025.11.04 17:22:00,3947.165,3948.745,3946.395,3946.935,53550.0
2025.11.04 17:23:00,3946.965,3950.015,3945.895,3949.465,60390.0
2025.11.04 17:24:00,3949.385,3950.815,3948.995,3949.665,51240.0
2025.11.04 17:25:00,3949.665,3952.165,3949.595,3951.055,55260.0
2025.11.04 17:26:00,3951.035,3952.235,3948.565,3949.355,51810.0
2025.11.04 17:27:00,3949.345,3949.345,3947.615,3948.718,35460.0
2025.11.04 17:28:00,3948.845,3949.745,3947.885,3948.765,38520.0
2025.11.04 17:29:00,3948.745,3949.775,3948.565,3948.855,35760.0
2025.11.04 17:30:00,3948.825,3950.775,3947.945,3948.375,41010.0
2025.11.04 17:31:00,3948.445,3950.775,3948.445,3949.395,35970.0
2025.11.04 17:32:00,3949.355,3954.475,3949.355,3954.035,50650.0
2025.11.04 17:33:00,3953.825,3957.425,3953.825,3956.625,40650.0
2025.11.04 17:34:00,3957.055,3957.925,3954.358,3957.235,58510.0
2025.11.04 17:35:00,3957.255,3961.985,3957.055,3960.045,51490.0
2025.11.04 17:36:00,3960.065,3962.555,3958.118,3958.225,55620.0
2025.11.04 17:37:00,3958.245,3958.325,3955.998,3957.055,36060.0
2025.11.04 17:38:00,3957.085,3960.795,3956.925,3960.795,43170.0
2025.11.04 17:39:00,3960.755,3967.335,3959.765,3967.005,60030.0
2025.11.04 17:40:00,3966.955,3967.955,3964.628,3965.575,64979.99999999999
2025.11.04 17:41:00,3965.795,3966.115,3964.628,3965.865,51090.0
2025.11.04 17:42:00,3965.865,3967.245,3964.255,3966.585,44520.0
2025.11.04 17:43:00,3966.625,3967.265,3965.088,3966.315,37260.0
2025.11.04 17:44:00,3966.405,3966.815,3964.085,3965.035,39450.0
2025.11.04 17:45:00,3965.055,3965.725,3961.085,3961.285,43890.0
2025.11.04 17:46:00,3961.315,3961.765,3960.478,3960.515,33600.0
2025.11.04 17:47:00,3960.478,3963.075,3958.875,3962.945,45840.0
2025.11.04 17:48:00,3962.965,3962.975,3960.685,3960.685,38820.0
2025.11.04 17:49:00,3960.615,3961.645,3959.055,3959.285,33930.0
2025.11.04 17:50:00,3959.345,3961.065,3958.775,3959.925,49260.0
2025.11.04 17:51:00,3960.225,3961.595,3958.945,3958.945,33270.0
2025.11.04 17:52:00,3958.975,3960.085,3958.505,3959.975,40290.0
2025.11.04 17:53:00,3960.015,3960.315,3959.145,3959.385,28050.0
2025.11.04 17:54:00,3959.355,3959.645,3957.635,3958.845,33480.0
2025.11.04 17:55:00,3958.935,3959.695,3957.888,3958.815,42660.0
2025.11.04 17:56:00,3958.815,3958.815,3957.455,3957.995,27120.0
2025.11.04 17:57:00,3957.955,3958.345,3957.155,3957.625,23040.0
2025.11.04 17:58:00,3957.605,3957.835,3957.438,3957.438,19320.0
2025.11.04 17:59:00,3957.475,3957.555,3956.235,3956.625,20910.0
2025.11.04 18:00:00,3956.665,3959.975,3956.515,3959.975,42720.0
2025.11.04 18:01:00,3960.025,3960.295,3958.515,3959.455,38310.0
2025.11.04 18:02:00,3959.375,3960.025,3958.525,3959.855,30030.0
2025.11.04 18:03:00,3959.895,3961.625,3959.775,3961.625,34920.0
2025.11.04 18:04:00,3961.545,3961.545,3958.485,3959.195,38400.0
2025.11.04 18:05:00,3959.125,3961.315,3958.845,3959.755,31950.0
2025.11.04 18:06:00,3959.735,3964.215,3959.665,3963.535,40700.0
2025.11.04 18:07:00,3963.495,3963.935,3961.715,3961.725,39510.0
2025.11.04 18:08:00,3961.795,3963.145,3960.905,3963.135,32400.0
2025.11.04 18:09:00,3962.835,3963.025,3961.785,3962.025,28200.0
2025.11.04 18:10:00,3962.005,3963.045,3961.825,3962.245,29490.0
2025.11.04 18:11:00,3962.265,3963.895,3961.715,3963.525,30390.0
2025.11.04 18:12:00,3963.555,3965.535,3962.295,3965.185,46990.0
2025.11.04 18:13:00,3965.195,3965.295,3963.265,3963.955,28380.0
2025.11.04 18:14:00,3963.985,3964.115,3962.155,3963.405,30630.0
2025.11.04 18:15:00,3963.435,3966.475,3963.435,3966.275,31230.0
2025.11.04 18:16:00,3966.245,3967.425,3965.625,3966.945,43290.0
2025.11.04 18:17:00,3966.965,3972.175,3966.965,3970.685,55440.0
2025.11.04 18:18:00,3970.605,3970.795,3968.855,3969.475,45960.0
2025.11.04 18:19:00,3969.535,3971.785,3969.275,3969.485,40530.0
2025.11.04 18:20:00,3969.585,3972.265,3969.075,3972.025,42150.0
2025.11.04 18:21:00,3971.798,3972.415,3970.865,3972.095,40230.0
2025.11.04 18:22:00,3972.065,3975.405,3971.605,3975.045,55590.0
2025.11.04 18:23:00,3975.075,3975.075,3971.898,3971.898,38310.0
2025.11.04 18:24:00,3971.795,3975.098,3971.725,3974.195,48250.0
2025.11.04 18:25:00,3974.225,3974.735,3972.545,3973.335,36960.0
2025.11.04 18:26:00,3973.315,3973.705,3972.215,3972.745,33810.0
2025.11.04 18:27:00,3972.665,3974.875,3972.485,3973.095,33960.0
2025.11.04 18:28:00,3973.135,3974.305,3973.135,3973.705,33120.0
2025.11.04 18:29:00,3973.725,3974.065,3971.975,3972.165,36120.0
2025.11.04 18:30:00,3972.155,3972.445,3969.898,3970.035,47310.0
2025.11.04 18:31:00,3969.995,3971.515,3969.898,3971.515,40500.0
2025.11.04 18:32:00,3971.615,3972.355,3968.915,3968.995,32640.000000000004
2025.11.04 18:33:00,3969.155,3969.485,3968.418,3968.865,39610.0
2025.11.04 18:34:00,3968.915,3970.505,3968.418,3969.555,27270.0
2025.11.04 18:35:00,3969.455,3972.935,3969.095,3972.935,38100.0
2025.11.04 18:36:00,3972.965,3973.835,3972.375,3972.475,34650.0
2025.11.04 18:37:00,3972.505,3973.225,3971.375,3972.635,29190.0
2025.11.04 18:38:00,3972.598,3972.655,3970.698,3971.025,28650.0
2025.11.04 18:39:00,3971.045,3971.275,3968.935,3969.025,28530.0
2025.11.04 18:40:00,3969.055,3969.055,3965.835,3966.045,59230.0
2025.11.04 18:41:00,3966.095,3968.475,3965.435,3968.475,39120.0
2025.11.04 18:42:00,3968.455,3970.585,3968.185,3968.885,39300.0
2025.11.04 18:43:00,3969.005,3969.395,3967.485,3967.795,25150.0
2025.11.04 18:44:00,3967.825,3969.395,3967.495,3969.395,27720.0
2025.11.04 18:45:00,3969.415,3970.195,3967.065,3968.155,34260.0
2025.11.04 18:46:00,3968.135,3968.495,3967.045,3968.465,25860.0
2025.11.04 18:47:00,3968.445,3968.465,3967.415,3968.195,21180.0
2025.11.04 18:48:00,3968.165,3968.425,3966.045,3966.815,22860.0
2025.11.04 18:49:00,3966.785,3967.145,3965.295,3965.295,18930.0
2025.11.04 18:50:00,3965.345,3965.605,3963.745,3964.195,33150.0
2025.11.04 18:51:00,3964.205,3966.215,3964.145,3966.135,28440.0
2025.11.04 18:52:00,3966.165,3966.705,3965.295,3966.115,23490.0
2025.11.04 18:53:00,3966.135,3966.425,3964.935,3966.425,25830.0
2025.11.04 18:54:00,3966.175,3966.255,3965.395,3965.395,22800.0
2025.11.04 18:55:00,3965.535,3967.055,3964.858,3966.695,29220.0
2025.11.04 18:56:00,3966.785,3968.115,3966.535,3967.585,37800.0
2025.11.04 18:57:00,3967.555,3969.345,3967.315,3968.585,49140.0
2025.11.04 18:58:00,3968.635,3969.245,3967.505,3969.215,38040.0
2025.11.04 18:59:00,3969.235,3969.305,3968.495,3968.855,44730.0
2025.11.04 19:00:00,3968.945,3969.415,3967.745,3967.785,36480.0
2025.11.04 19:01:00,3967.745,3969.745,3967.565,3968.945,30150.0
2025.11.04 19:02:00,3968.975,3970.645,3968.945,3970.035,38610.0
2025.11.04 19:03:00,3970.055,3970.775,3969.195,3969.365,26970.0
2025.11.04 19:04:00,3969.385,3970.805,3969.245,3970.545,21900.0
2025.11.04 19:05:00,3970.515,3970.585,3968.155,3968.155,29760.0
2025.11.04 19:06:00,3968.105,3968.395,3965.245,3966.045,30090.0
2025.11.04 19:07:00,3966.065,3966.915,3964.555,3964.825,30010.0
2025.11.04 19:08:00,3964.795,3964.795,3962.995,3963.925,52390.0
2025.11.04 19:09:00,3963.935,3963.935,3962.275,3963.445,53720.0
2025.11.04 19:10:00,3963.535,3964.595,3963.035,3964.195,31860.0
2025.11.04 19:11:00,3964.305,3966.025,3962.555,3963.275,46540.0
2025.11.04 19:12:00,3963.305,3963.615,3961.565,3963.445,36810.0
2025.11.04 19:13:00,3963.415,3964.215,3961.905,3962.185,25380.0
2025.11.04 19:14:00,3962.145,3964.175,3961.835,3963.895,25740.0
2025.11.04 19:15:00,3963.965,3965.025,3963.035,3963.405,24720.0
2025.11.04 19:16:00,3963.455,3963.455,3961.675,3962.805,29850.0
2025.11.04 19:17:00,3962.775,3963.625,3961.725,3962.125,33360.0
2025.11.04 19:18:00,3962.045,3962.895,3961.735,3961.875,24030.0
2025.11.04 19:19:00,3962.015,3962.015,3960.715,3961.555,35720.0
2025.11.04 19:20:00,3961.525,3962.275,3960.995,3961.335,28050.0
2025.11.04 19:21:00,3961.355,3961.385,3958.995,3959.585,43630.0
2025.11.04 19:22:00,3959.625,3962.045,3959.445,3962.005,41610.0
2025.11.04 19:23:00,3961.975,3963.555,3961.955,3962.475,31050.0
2025.11.04 19:24:00,3962.505,3963.175,3961.865,3962.575,31380.0
2025.11.04 19:25:00,3962.545,3963.595,3961.495,3962.245,25680.0
2025.11.04 19:26:00,3962.215,3962.565,3961.295,3961.965,32310.0
2025.11.04 19:27:00,3961.995,3962.165,3960.305,3960.355,28740.0
2025.11.04 19:28:00,3960.335,3960.835,3958.865,3959.005,36010.0
2025.11.04 19:29:00,3958.915,3959.975,3958.455,3959.155,37350.0
2025.11.04 19:30:00,3959.185,3960.995,3958.915,3960.015,33360.0
2025.11.04 19:31:00,3959.995,3961.175,3959.845,3960.725,28740.0
2025.11.04 19:32:00,3960.825,3962.145,3960.285,3961.798,30300.0
2025.11.04 19:33:00,3961.898,3962.748,3961.645,3962.405,33600.0
2025.11.04 19:34:00,3962.385,3964.665,3961.935,3964.125,44860.0
2025.11.04 19:35:00,3964.105,3964.955,3962.015,3962.355,38890.0
2025.11.04 19:36:00,3962.365,3962.625,3959.585,3959.675,37750.0
2025.11.04 19:37:00,3959.755,3961.235,3959.755,3960.555,32080.0
2025.11.04 19:38:00,3960.525,3960.935,3960.005,3960.605,29200.0
2025.11.04 19:39:00,3960.585,3960.835,3959.715,3960.595,24870.0
2025.11.04 19:40:00,3960.665,3960.685,3958.998,3959.415,25870.0
2025.11.04 19:41:00,3959.398,3960.698,3959.098,3960.005,25940.0
2025.11.04 19:42:00,3960.098,3960.855,3959.295,3960.798,25370.0
2025.11.04 19:43:00,3960.798,3961.798,3960.598,3961.335,34350.0
2025.11.04 19:44:00,3961.315,3961.648,3960.275,3960.985,24340.0
2025.11.04 19:45:00,3960.965,3961.998,3959.685,3961.548,40350.0
